Product,Reviewer,Review_Title,Review_Text,Review_Rating,Review_Date,Product_URL
Nasher Miles Paris Hard-Sided Polypropylene Cabin Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Navy Blue),Jassi Meerpuria,Buy buy buy buy,"Very nice color or nice quality lock is good space very good no bags have space like this ha but after one 2 time used little dirty while flights
I’ll order cabin bag also",,Reviewed in India on 6 March 2026,https://www.amazon.in/Nasher-Miles-Paris-Navy-Blue/dp/B09G74MNFL/ref=sr_1_8?sr=8-8
Nasher Miles Paris Hard-Sided Polypropylene Cabin Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Navy Blue),Syed A.,Very poor quality,"Very ordinary quality. No proper balance, not sturdy enough.
On top of that I was delivered a different colour

I returned this in the first go.",,Reviewed in India on 10 April 2026,https://www.amazon.in/Nasher-Miles-Paris-Navy-Blue/dp/B09G74MNFL/ref=sr_1_8?sr=8-8
Nasher Miles Paris Hard-Sided Polypropylene Cabin Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Navy Blue),Nachi,Good looking but needs improvements.,"Love the bags and travel locks. I wish I could buy more now that I have left India. The case quality and design are top notch and the manoeuvrability is great compared to my safari bags. They are slightly compact compared to safari however they can accommodate more or less up to 23kg.
UPdate 1: After landing I noticed a lot more scratches than my 3 year old Safari bag. They seem to not have any protection on the surface. Hence the 3* review .",,Reviewed in India on 4 November 2025,https://www.amazon.in/Nasher-Miles-Paris-Navy-Blue/dp/B09G74MNFL/ref=sr_1_8?sr=8-8
Nasher Miles Paris Hard-Sided Polypropylene Cabin Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Navy Blue),Sunetra Ray,It's spaciousness and light weight,"The suitcase is very good and fits in a lot of things
I bought it for my Grand daughter who is very happy not only with colour but also because it fitted in all her clothes books etc. A good buy and very reasonable cost.",,Reviewed in India on 5 September 2025,https://www.amazon.in/Nasher-Miles-Paris-Navy-Blue/dp/B09G74MNFL/ref=sr_1_8?sr=8-8
Nasher Miles Paris Hard-Sided Polypropylene Check-in Luggage 24 inch | 65cm | 8 Wheels Medium Trolley Bag for Travel | Suitcase (Grey),Mayuri patel,N/A,N/A,,Reviewed in India on 12 April 2026,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Suitcase/dp/B0GCZJR5ZY/ref=sr_1_9?sr=8-9
Nasher Miles Paris Hard-Sided Polypropylene Check-in Luggage 24 inch | 65cm | 8 Wheels Medium Trolley Bag for Travel | Suitcase (Grey),SAMBARA GAMANGA,N/A,N/A,,Reviewed in India on 7 February 2026,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Suitcase/dp/B0GCZJR5ZY/ref=sr_1_9?sr=8-9
Nasher Miles Paris Hard-Sided Polypropylene Check-in Luggage 24 inch | 65cm | 8 Wheels Medium Trolley Bag for Travel | Suitcase (Grey),Amazon Customer,N/A,N/A,,Reviewed in India on 6 April 2026,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Suitcase/dp/B0GCZJR5ZY/ref=sr_1_9?sr=8-9
Nasher Miles Paris Hard-Sided Polypropylene Check-in Luggage 24 inch | 65cm | 8 Wheels Medium Trolley Bag for Travel | Suitcase (Grey),MD Firoz,N/A,N/A,,Reviewed in India on 14 April 2026,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Suitcase/dp/B0GCZJR5ZY/ref=sr_1_9?sr=8-9
Nasher Miles Paris Hard-Sided Polypropylene Check-in Luggage 24 inch | 65cm | 8 Wheels Medium Trolley Bag for Travel | Suitcase (Grey),Jassi Meerpuria,N/A,N/A,,Reviewed in India on 6 March 2026,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Suitcase/dp/B0GCZJR5ZY/ref=sr_1_9?sr=8-9
Nasher Miles Paris Hard-Sided Polypropylene Check-in Luggage 24 inch | 65cm | 8 Wheels Medium Trolley Bag for Travel | Suitcase (Grey),Syed A.,N/A,N/A,,Reviewed in India on 10 April 2026,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Suitcase/dp/B0GCZJR5ZY/ref=sr_1_9?sr=8-9
Nasher Miles Paris Hard-Sided Polypropylene Check-in Luggage 24 inch | 65cm | 8 Wheels Medium Trolley Bag for Travel | Suitcase (Grey),Nachi,N/A,N/A,,Reviewed in India on 4 November 2025,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Suitcase/dp/B0GCZJR5ZY/ref=sr_1_9?sr=8-9
Nasher Miles Paris Hard-Sided Polypropylene Check-in Luggage 24 inch | 65cm | 8 Wheels Medium Trolley Bag for Travel | Suitcase (Grey),Sunetra Ray,N/A,N/A,,Reviewed in India on 5 September 2025,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Suitcase/dp/B0GCZJR5ZY/ref=sr_1_9?sr=8-9
Nasher Miles Paris Hard-Sided Polypropylene Check-in Luggage 24 inch | 65cm | 8 Wheels Medium Trolley Bag for Travel | Suitcase (Peach),Mayuri patel,N/A,N/A,,Reviewed in India on 12 April 2026,https://www.amazon.in/Nasher-Miles-Paris-Polypropylene-Peach/dp/B09G715R22/ref=sr_1_10?sr=8-10
Nasher Miles Paris Hard-Sided Polypropylene Check-in Luggage 24 inch | 65cm | 8 Wheels Medium Trolley Bag for Travel | Suitcase (Peach),SAMBARA GAMANGA,N/A,N/A,,Reviewed in India on 7 February 2026,https://www.amazon.in/Nasher-Miles-Paris-Polypropylene-Peach/dp/B09G715R22/ref=sr_1_10?sr=8-10
Nasher Miles Paris Hard-Sided Polypropylene Check-in Luggage 24 inch | 65cm | 8 Wheels Medium Trolley Bag for Travel | Suitcase (Peach),Amazon Customer,N/A,N/A,,Reviewed in India on 6 April 2026,https://www.amazon.in/Nasher-Miles-Paris-Polypropylene-Peach/dp/B09G715R22/ref=sr_1_10?sr=8-10
Nasher Miles Paris Hard-Sided Polypropylene Check-in Luggage 24 inch | 65cm | 8 Wheels Medium Trolley Bag for Travel | Suitcase (Peach),MD Firoz,N/A,N/A,,Reviewed in India on 14 April 2026,https://www.amazon.in/Nasher-Miles-Paris-Polypropylene-Peach/dp/B09G715R22/ref=sr_1_10?sr=8-10
Nasher Miles Paris Hard-Sided Polypropylene Check-in Luggage 24 inch | 65cm | 8 Wheels Medium Trolley Bag for Travel | Suitcase (Peach),Jassi Meerpuria,N/A,N/A,,Reviewed in India on 6 March 2026,https://www.amazon.in/Nasher-Miles-Paris-Polypropylene-Peach/dp/B09G715R22/ref=sr_1_10?sr=8-10
Nasher Miles Paris Hard-Sided Polypropylene Check-in Luggage 24 inch | 65cm | 8 Wheels Medium Trolley Bag for Travel | Suitcase (Peach),Syed A.,N/A,N/A,,Reviewed in India on 10 April 2026,https://www.amazon.in/Nasher-Miles-Paris-Polypropylene-Peach/dp/B09G715R22/ref=sr_1_10?sr=8-10
Nasher Miles Paris Hard-Sided Polypropylene Check-in Luggage 24 inch | 65cm | 8 Wheels Medium Trolley Bag for Travel | Suitcase (Peach),Nachi,N/A,N/A,,Reviewed in India on 4 November 2025,https://www.amazon.in/Nasher-Miles-Paris-Polypropylene-Peach/dp/B09G715R22/ref=sr_1_10?sr=8-10
Nasher Miles Paris Hard-Sided Polypropylene Check-in Luggage 24 inch | 65cm | 8 Wheels Medium Trolley Bag for Travel | Suitcase (Peach),Sunetra Ray,N/A,N/A,,Reviewed in India on 5 September 2025,https://www.amazon.in/Nasher-Miles-Paris-Polypropylene-Peach/dp/B09G715R22/ref=sr_1_10?sr=8-10
Nasher Miles Large Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Trolley Bag for Travel | Suitcase (Cream White),I.B.PATHAK,N/A,N/A,,Reviewed in India on 25 March 2025,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Luggage/dp/B0CGTXL5V1/ref=sr_1_11?sr=8-11
Nasher Miles Large Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Trolley Bag for Travel | Suitcase (Cream White),Guna sagar,N/A,N/A,,Reviewed in India on 10 January 2026,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Luggage/dp/B0CGTXL5V1/ref=sr_1_11?sr=8-11
Nasher Miles Large Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Trolley Bag for Travel | Suitcase (Cream White),Vinay,N/A,N/A,,Reviewed in India on 6 January 2026,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Luggage/dp/B0CGTXL5V1/ref=sr_1_11?sr=8-11
Nasher Miles Large Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Trolley Bag for Travel | Suitcase (Cream White),avi,N/A,N/A,,Reviewed in India on 16 January 2026,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Luggage/dp/B0CGTXL5V1/ref=sr_1_11?sr=8-11
Nasher Miles Large Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Trolley Bag for Travel | Suitcase (Cream White),Raushan kumar,N/A,N/A,,Reviewed in India on 4 March 2026,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Luggage/dp/B0CGTXL5V1/ref=sr_1_11?sr=8-11
Nasher Miles Large Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Trolley Bag for Travel | Suitcase (Cream White),Shweta Mandal,N/A,N/A,,Reviewed in India on 29 January 2026,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Luggage/dp/B0CGTXL5V1/ref=sr_1_11?sr=8-11
Nasher Miles Large Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Trolley Bag for Travel | Suitcase (Cream White),Jayan .A,N/A,N/A,,Reviewed in India on 21 July 2025,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Luggage/dp/B0CGTXL5V1/ref=sr_1_11?sr=8-11
Nasher Miles Large Vienna Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Trolley Bag for Travel | Suitcase (Cream White),abhinav singh,N/A,N/A,,Reviewed in India on 31 July 2025,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Luggage/dp/B0CGTXL5V1/ref=sr_1_11?sr=8-11
Nasher Miles Polypropylene 360 Degree Paris Hard-Sided Cabin Luggage 20 inch | 55cm | 8 Wheels Small Trolley Bag for Travel | Suitcase (Maroon),Mayuri patel,N/A,N/A,,Reviewed in India on 12 April 2026,https://www.amazon.in/Nasher-Miles-Paris-Polypropylene-Maroon/dp/B09G72D86K/ref=sr_1_12?sr=8-12
Nasher Miles Polypropylene 360 Degree Paris Hard-Sided Cabin Luggage 20 inch | 55cm | 8 Wheels Small Trolley Bag for Travel | Suitcase (Maroon),SAMBARA GAMANGA,N/A,N/A,,Reviewed in India on 7 February 2026,https://www.amazon.in/Nasher-Miles-Paris-Polypropylene-Maroon/dp/B09G72D86K/ref=sr_1_12?sr=8-12
Nasher Miles Polypropylene 360 Degree Paris Hard-Sided Cabin Luggage 20 inch | 55cm | 8 Wheels Small Trolley Bag for Travel | Suitcase (Maroon),Amazon Customer,N/A,N/A,,Reviewed in India on 6 April 2026,https://www.amazon.in/Nasher-Miles-Paris-Polypropylene-Maroon/dp/B09G72D86K/ref=sr_1_12?sr=8-12
Nasher Miles Polypropylene 360 Degree Paris Hard-Sided Cabin Luggage 20 inch | 55cm | 8 Wheels Small Trolley Bag for Travel | Suitcase (Maroon),MD Firoz,N/A,N/A,,Reviewed in India on 14 April 2026,https://www.amazon.in/Nasher-Miles-Paris-Polypropylene-Maroon/dp/B09G72D86K/ref=sr_1_12?sr=8-12
Nasher Miles Polypropylene 360 Degree Paris Hard-Sided Cabin Luggage 20 inch | 55cm | 8 Wheels Small Trolley Bag for Travel | Suitcase (Maroon),Jassi Meerpuria,N/A,N/A,,Reviewed in India on 6 March 2026,https://www.amazon.in/Nasher-Miles-Paris-Polypropylene-Maroon/dp/B09G72D86K/ref=sr_1_12?sr=8-12
Nasher Miles Polypropylene 360 Degree Paris Hard-Sided Cabin Luggage 20 inch | 55cm | 8 Wheels Small Trolley Bag for Travel | Suitcase (Maroon),Syed A.,N/A,N/A,,Reviewed in India on 10 April 2026,https://www.amazon.in/Nasher-Miles-Paris-Polypropylene-Maroon/dp/B09G72D86K/ref=sr_1_12?sr=8-12
Nasher Miles Polypropylene 360 Degree Paris Hard-Sided Cabin Luggage 20 inch | 55cm | 8 Wheels Small Trolley Bag for Travel | Suitcase (Maroon),Nachi,N/A,N/A,,Reviewed in India on 4 November 2025,https://www.amazon.in/Nasher-Miles-Paris-Polypropylene-Maroon/dp/B09G72D86K/ref=sr_1_12?sr=8-12
Nasher Miles Polypropylene 360 Degree Paris Hard-Sided Cabin Luggage 20 inch | 55cm | 8 Wheels Small Trolley Bag for Travel | Suitcase (Maroon),Sunetra Ray,N/A,N/A,,Reviewed in India on 5 September 2025,https://www.amazon.in/Nasher-Miles-Paris-Polypropylene-Maroon/dp/B09G72D86K/ref=sr_1_12?sr=8-12
Nasher Miles Cabin Vienna Hard-Sided Polypropylene Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Pink),I.B.PATHAK,N/A,N/A,,Reviewed in India on 25 March 2025,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Luggage/dp/B0CGTXCH1G/ref=sr_1_13?sr=8-13
Nasher Miles Cabin Vienna Hard-Sided Polypropylene Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Pink),Guna sagar,N/A,N/A,,Reviewed in India on 10 January 2026,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Luggage/dp/B0CGTXCH1G/ref=sr_1_13?sr=8-13
Nasher Miles Cabin Vienna Hard-Sided Polypropylene Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Pink),Vinay,N/A,N/A,,Reviewed in India on 6 January 2026,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Luggage/dp/B0CGTXCH1G/ref=sr_1_13?sr=8-13
Nasher Miles Cabin Vienna Hard-Sided Polypropylene Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Pink),avi,N/A,N/A,,Reviewed in India on 16 January 2026,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Luggage/dp/B0CGTXCH1G/ref=sr_1_13?sr=8-13
Nasher Miles Cabin Vienna Hard-Sided Polypropylene Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Pink),Raushan kumar,N/A,N/A,,Reviewed in India on 4 March 2026,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Luggage/dp/B0CGTXCH1G/ref=sr_1_13?sr=8-13
Nasher Miles Cabin Vienna Hard-Sided Polypropylene Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Pink),Shweta Mandal,N/A,N/A,,Reviewed in India on 29 January 2026,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Luggage/dp/B0CGTXCH1G/ref=sr_1_13?sr=8-13
Nasher Miles Cabin Vienna Hard-Sided Polypropylene Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Pink),Jayan .A,N/A,N/A,,Reviewed in India on 21 July 2025,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Luggage/dp/B0CGTXCH1G/ref=sr_1_13?sr=8-13
Nasher Miles Cabin Vienna Hard-Sided Polypropylene Luggage 20 inch | 55cm | 8 Wheels Double Spinner Small Trolley Bag for Travel | Suitcase (Pink),abhinav singh,N/A,N/A,,Reviewed in India on 31 July 2025,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Luggage/dp/B0CGTXCH1G/ref=sr_1_13?sr=8-13
Nasher Miles Boston Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Grey),Chetan Kanungo,Value for money,Nice product. Good quality.,,Reviewed in India on 20 April 2026,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Suitcase/dp/B0D765DC6Q/ref=sr_1_14?sr=8-14
Nasher Miles Boston Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Grey),Atul Negi,"""Exceptional Durability and Smooth Mobility:","Click to play video
""I recently purchased the 8-tyre trolley luggage from Nasher Miles, and it exceeded my expectations. The 8-tyre design makes maneuvering through airports and busy streets so much easier, and the build quality is top-notch. It feels sturdy yet lightweight, and the spacious compartments allowed me to pack everything I needed for my trip. The sleek design is a bonus, too. Overall, an awesome product that combines functionality with style. Highly recommended!""",,Reviewed in India on 8 September 2024,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Suitcase/dp/B0D765DC6Q/ref=sr_1_14?sr=8-14
Nasher Miles Boston Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Grey),MD KAMRUZZAMAN,Go for it,Nice product.,,Reviewed in India on 26 April 2026,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Suitcase/dp/B0D765DC6Q/ref=sr_1_14?sr=8-14
Nasher Miles Boston Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Grey),Shubham,"Worth it, i felt handle is slightly loose","The product quality is very good, and it’s better than the other trolley shown in the picture. I ordered both, but I decided to keep this one. It is ₹700 more expensive than the other, but it’s worth it at ₹3,899.
I personally feel one issue: the handle is slightly loose. I’m not sure whether it’s like this by default or if it’s a problem.",,Reviewed in India on 15 January 2026,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Suitcase/dp/B0D765DC6Q/ref=sr_1_14?sr=8-14
Nasher Miles Boston Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Grey),Aswin,Worst product with quality issues and broke with no weight put in,The hinges broke just in 2 weeks from purchase. I would never trust this brand and have had bad experience. This is all marketing with no quality product,,Reviewed in India on 2 February 2026,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Suitcase/dp/B0D765DC6Q/ref=sr_1_14?sr=8-14
Nasher Miles Boston Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Grey),Vasudevan Shashin,Movement of the bag,"Beautiful colours,steady grip and very useful for 2 to 3 days trip ,the movement of the bag is very smooth",,Reviewed in India on 8 January 2026,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Suitcase/dp/B0D765DC6Q/ref=sr_1_14?sr=8-14
Nasher Miles Boston Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Grey),BISWA BHUYAN,Sturdy and durable,Very light in weight. Ideal for travel. Sturdy and durable.,,Reviewed in India on 12 December 2025,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Suitcase/dp/B0D765DC6Q/ref=sr_1_14?sr=8-14
Nasher Miles Boston Hard-Sided Polypropylene Double Spinner Check-in Luggage 28 inch | 75cm | 8 Wheels Large Trolley Bag for Travel | Suitcase (Grey),Shweta,Colour not proper,"Quality is ok but we received different colour, ordered gray colour but received pink.",,Reviewed in India on 1 August 2025,https://www.amazon.in/Nasher-Miles-Hard-Sided-Polypropylene-Suitcase/dp/B0D765DC6Q/ref=sr_1_14?sr=8-14
